epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,1086.79,1.6881,1.27708,0.94618,0.33051,0.27119,0.24597,0.13921,1.5487,1.17523,0.9104,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
12,1184.14,1.68052,1.25847,0.9452,0.34202,0.28187,0.25336,0.13975,1.54209,1.15932,0.90261,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555
13,1282.28,1.66983,1.24448,0.94241,0.36396,0.282,0.26372,0.14609,1.54049,1.13308,0.90654,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
14,1378.68,1.64707,1.23603,0.9404,0.37366,0.28127,0.26835,0.15099,1.52158,1.13575,0.90048,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565
15,1475.37,1.64525,1.21055,0.93668,0.38234,0.28332,0.27483,0.15402,1.5053,1.11269,0.89876,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
16,1571.53,1.633,1.20993,0.93527,0.38257,0.2906,0.2758,0.15432,1.50386,1.11115,0.89594,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575
17,1667.82,1.63675,1.21022,0.93527,0.3926,0.28096,0.27746,0.15657,1.50505,1.10887,0.89733,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
18,1763.96,1.61329,1.19288,0.93306,0.39009,0.28334,0.27909,0.15813,1.49129,1.10628,0.89296,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585
19,1860.69,1.62648,1.18722,0.93006,0.39182,0.29793,0.29051,0.16133,1.47939,1.08351,0.89696,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
20,1956.94,1.61928,1.18021,0.92891,0.38676,0.30026,0.2888,0.16166,1.48863,1.09084,0.89266,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
21,2053.11,1.61381,1.17417,0.92906,0.39708,0.28984,0.28092,0.157,1.49312,1.09381,0.89617,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
22,2149.01,1.62447,1.18154,0.92901,0.38901,0.29727,0.28799,0.16219,1.48232,1.08436,0.88956,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
23,2244.88,1.58189,1.14415,0.92393,0.40891,0.28521,0.28393,0.15943,1.47952,1.08579,0.89341,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
24,2341.15,1.60001,1.1576,0.92176,0.39619,0.30546,0.29703,0.16636,1.47245,1.06948,0.89066,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
25,2436.96,1.56878,1.13223,0.92565,0.40367,0.30148,0.29408,0.16499,1.47231,1.07709,0.88744,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
26,2532.93,1.5882,1.14768,0.92084,0.39822,0.29857,0.28931,0.16339,1.46895,1.07308,0.88903,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
27,2628.67,1.5796,1.14079,0.92228,0.40874,0.30557,0.30676,0.1739,1.45663,1.05657,0.88816,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
28,2724.47,1.593,1.14654,0.9235,0.40034,0.31232,0.30599,0.1726,1.45997,1.04831,0.88677,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
29,2820.49,1.58471,1.14198,0.9182,0.40804,0.31327,0.31073,0.17623,1.44885,1.04724,0.8853,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
30,2916.44,1.58482,1.13469,0.92054,0.41414,0.30881,0.30679,0.17357,1.44321,1.05334,0.88362,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
31,3011.98,1.58225,1.13211,0.92023,0.39805,0.31183,0.304,0.17127,1.45255,1.04787,0.88511,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,3107.55,1.56425,1.11958,0.91594,0.41076,0.31178,0.30934,0.17537,1.44545,1.04018,0.88236,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,3203.21,1.5681,1.12091,0.91755,0.40628,0.30949,0.30669,0.17483,1.43984,1.04508,0.88348,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,3298.26,1.56142,1.11143,0.91606,0.41464,0.32087,0.31367,0.17724,1.44069,1.03814,0.88352,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,3393.65,1.57125,1.11889,0.91362,0.42028,0.31354,0.31442,0.17764,1.44321,1.03585,0.88133,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,3490.14,1.54627,1.10478,0.91338,0.41929,0.32239,0.31586,0.17752,1.43703,1.02881,0.88032,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,3586.43,1.57635,1.11664,0.91249,0.41789,0.31448,0.31581,0.17836,1.43654,1.03161,0.88119,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,3683.4,1.55695,1.1093,0.91318,0.42159,0.31748,0.31665,0.17936,1.42848,1.02861,0.87973,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,3780.11,1.56924,1.11164,0.91281,0.42642,0.31311,0.31844,0.18164,1.42887,1.02189,0.88091,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,3876.94,1.55053,1.09207,0.91314,0.42102,0.31594,0.31842,0.18152,1.42587,1.02299,0.87768,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,3973.22,1.55814,1.10151,0.91198,0.44084,0.31858,0.32069,0.1823,1.42713,1.01772,0.87929,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,4069.45,1.54033,1.08701,0.90935,0.4121,0.3263,0.32045,0.18127,1.42567,1.02228,0.88094,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,4165.1,1.54396,1.09092,0.90837,0.42496,0.32503,0.32339,0.18297,1.42878,1.01466,0.87903,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,4261.14,1.54963,1.08955,0.90951,0.42258,0.32857,0.32548,0.18539,1.41841,1.01444,0.87562,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,4357.44,1.54031,1.0888,0.91203,0.42419,0.32373,0.32127,0.18375,1.41536,1.01438,0.87672,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,4453.31,1.53051,1.07804,0.90849,0.43117,0.32203,0.32232,0.18354,1.42015,1.01194,0.87778,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,4548.83,1.53828,1.07455,0.90486,0.43374,0.32883,0.32651,0.18407,1.414,1.00427,0.87641,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,4645.56,1.52903,1.07263,0.90755,0.4196,0.33025,0.32391,0.18506,1.41463,1.00815,0.87532,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,4741.21,1.52921,1.07822,0.90685,0.42717,0.3299,0.32766,0.18607,1.41337,1.0018,0.87658,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,4837.35,1.54424,1.0769,0.90582,0.43092,0.32536,0.32618,0.18626,1.40701,1.00367,0.87263,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,4933.44,1.53178,1.06712,0.90855,0.42707,0.33931,0.33239,0.18845,1.40706,0.99704,0.87539,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,5030.05,1.5331,1.07205,0.90838,0.4238,0.33701,0.32785,0.18771,1.40598,0.99865,0.87402,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,5125.79,1.53679,1.07472,0.90618,0.43177,0.32681,0.32985,0.18735,1.40816,0.99815,0.87584,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,5222.15,1.5219,1.06607,0.90577,0.43163,0.32981,0.33097,0.18802,1.40628,0.99894,0.87391,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,5317.91,1.52894,1.07427,0.90657,0.43634,0.32747,0.33219,0.18877,1.4043,0.99779,0.87311,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,5414.54,1.51012,1.06004,0.90351,0.42602,0.33777,0.33096,0.18895,1.40109,0.99406,0.87362,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,5510.86,1.5353,1.06751,0.90531,0.42449,0.33581,0.32918,0.18807,1.39706,0.99528,0.87078,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,5607.31,1.52284,1.0594,0.90166,0.43767,0.33461,0.33384,0.19014,1.39455,0.9879,0.8708,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,5704.14,1.52122,1.06833,0.90445,0.43045,0.33129,0.33382,0.19023,1.39581,0.98578,0.872,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,5800.57,1.51258,1.05183,0.90626,0.43263,0.33248,0.33363,0.19061,1.39907,0.98648,0.87209,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,5896.99,1.50715,1.0496,0.90312,0.43329,0.33566,0.33416,0.19049,1.40634,0.9891,0.87403,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,5993.48,1.53172,1.07055,0.90235,0.44767,0.32822,0.33453,0.19122,1.40301,0.98477,0.8728,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,6089.71,1.50967,1.05256,0.90119,0.43737,0.34251,0.33927,0.19357,1.39241,0.98085,0.87115,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,6185.92,1.51966,1.05399,0.90302,0.43896,0.33862,0.33769,0.1935,1.39406,0.9837,0.8708,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,6282.24,1.50822,1.04585,0.90291,0.42979,0.33637,0.33831,0.1934,1.38957,0.98209,0.86933,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,6378.47,1.52043,1.0461,0.90206,0.4545,0.33206,0.34155,0.1939,1.39061,0.98175,0.86953,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,6474.52,1.50486,1.04416,0.90105,0.44079,0.33522,0.33834,0.19383,1.3925,0.9839,0.86983,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,6570,1.50745,1.04053,0.90185,0.44043,0.34099,0.34165,0.19494,1.39051,0.97627,0.87027,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,6666.3,1.50719,1.04548,0.90231,0.44585,0.34125,0.34162,0.19438,1.38957,0.97457,0.86933,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,6762.06,1.4998,1.0355,0.90395,0.44235,0.34608,0.34088,0.19453,1.38933,0.97682,0.8704,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,6858.43,1.50857,1.04278,0.89824,0.44166,0.34519,0.34387,0.1958,1.3903,0.97133,0.86982,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,6954.99,1.51227,1.03815,0.89964,0.4467,0.34402,0.34165,0.19451,1.38753,0.97424,0.86911,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,7050.86,1.51529,1.0392,0.90172,0.43256,0.34748,0.34066,0.19487,1.38769,0.97451,0.86927,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,7146.97,1.49688,1.02738,0.89943,0.44923,0.34259,0.34365,0.1969,1.38668,0.97166,0.87012,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,7243.45,1.50318,1.03093,0.90068,0.44636,0.34185,0.34124,0.19586,1.38788,0.97279,0.87081,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,7340.38,1.48997,1.02952,0.89948,0.44196,0.34253,0.34294,0.19619,1.38677,0.96946,0.87065,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,7437.17,1.50155,1.03412,0.89633,0.44958,0.3327,0.3421,0.1957,1.3852,0.96756,0.86862,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,7533.35,1.48987,1.02637,0.89916,0.43927,0.34071,0.34364,0.19587,1.38886,0.97043,0.87009,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,7630.09,1.49771,1.03228,0.89721,0.44495,0.34122,0.34378,0.19611,1.38586,0.96915,0.86942,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,7726.31,1.4891,1.01972,0.89524,0.45265,0.33944,0.34491,0.19807,1.38407,0.96953,0.8687,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,7822.63,1.49675,1.02691,0.90003,0.44695,0.342,0.34576,0.1969,1.3843,0.96777,0.86856,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,7917.86,1.49594,1.0299,0.89628,0.44319,0.34652,0.34658,0.19884,1.38205,0.96498,0.86814,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,8013,1.48493,1.01828,0.89801,0.44584,0.34391,0.34624,0.19749,1.38256,0.96679,0.86868,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,8109.6,1.4823,1.01496,0.89402,0.45218,0.3433,0.34879,0.19944,1.38241,0.9641,0.86833,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,8205.37,1.48928,1.01948,0.89411,0.45293,0.34088,0.34707,0.19844,1.38284,0.96356,0.86814,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,8300.96,1.49684,1.01945,0.89503,0.44622,0.34293,0.34617,0.19795,1.37955,0.96208,0.8676,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,8396.65,1.48456,1.01705,0.89803,0.44519,0.341,0.34505,0.1979,1.38237,0.96407,0.86823,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,8492.76,1.47024,1.0094,0.89569,0.45183,0.3409,0.34708,0.19901,1.37951,0.96206,0.86756,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,8589.19,1.47665,1.00483,0.89288,0.45476,0.34545,0.34718,0.19909,1.38023,0.96315,0.86772,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,8685.26,1.48696,1.01841,0.89661,0.44968,0.34419,0.34794,0.19973,1.37899,0.9625,0.86724,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,8781.45,1.47129,1.00778,0.89476,0.45418,0.34163,0.34885,0.20005,1.37753,0.95963,0.86677,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,8877.86,1.46568,0.99841,0.89297,0.45121,0.34627,0.34959,0.20066,1.37823,0.95928,0.86726,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,8973.72,1.49303,1.00386,0.89159,0.444,0.35386,0.3508,0.20114,1.37928,0.95985,0.86752,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,9070.05,1.46937,0.99717,0.89637,0.44958,0.35066,0.35083,0.2017,1.37892,0.9584,0.86698,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,9166.44,1.48862,1.01299,0.89574,0.45456,0.34746,0.35103,0.20223,1.37622,0.95714,0.86671,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,9263.24,1.45743,0.99435,0.89421,0.46117,0.34307,0.35218,0.20223,1.3748,0.95579,0.86645,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,9360.15,1.46654,0.99647,0.8932,0.45238,0.34939,0.35421,0.20239,1.37351,0.95406,0.86614,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,9457.49,1.47495,0.99885,0.89386,0.45182,0.35032,0.35235,0.20221,1.37471,0.95367,0.86613,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,9554.75,1.4584,0.99797,0.89443,0.45481,0.34736,0.35239,0.20213,1.37647,0.95425,0.86717,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,9651.94,1.48116,1.00136,0.8935,0.45236,0.34928,0.35344,0.20237,1.37564,0.95328,0.86697,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,9748.86,1.46384,0.98907,0.89337,0.45633,0.34623,0.35381,0.20295,1.37557,0.95356,0.86665,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,9845.63,1.46692,1.00005,0.89169,0.44381,0.35217,0.35338,0.20256,1.37525,0.95345,0.86647,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,9942.67,1.48108,1.00498,0.89545,0.44525,0.35327,0.35242,0.20311,1.37567,0.95328,0.86693,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,10041,1.47776,1.00479,0.89413,0.44686,0.35339,0.35383,0.20357,1.37417,0.95149,0.8667,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,10138.1,1.47433,0.99765,0.89235,0.44921,0.34872,0.35296,0.20291,1.37349,0.95192,0.86622,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,10234.9,1.46442,0.99063,0.89254,0.4544,0.34744,0.3532,0.20374,1.37329,0.95101,0.86636,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,10331.2,1.46625,0.99072,0.89327,0.46042,0.34552,0.35335,0.20434,1.37305,0.95077,0.86609,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,10427.3,1.47661,0.99338,0.89227,0.46546,0.34623,0.35479,0.20466,1.37138,0.9489,0.8657,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,10523.3,1.45368,0.9801,0.89076,0.45732,0.34837,0.35439,0.20436,1.37165,0.94881,0.86576,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,10619,1.47547,0.98874,0.88961,0.44935,0.35275,0.35404,0.20462,1.37239,0.94958,0.86609,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,10715.7,1.46383,0.98401,0.88943,0.44533,0.35671,0.35437,0.20445,1.37151,0.94966,0.86585,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,10812.8,1.45135,0.97806,0.89225,0.44797,0.35284,0.35327,0.20353,1.37163,0.94948,0.86575,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,10909,1.45672,0.98127,0.89124,0.44812,0.35414,0.35351,0.20383,1.37157,0.9493,0.86549,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,11005.7,1.45292,0.97849,0.88889,0.44759,0.35602,0.35486,0.20424,1.37124,0.94812,0.86528,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,11102.4,1.46433,0.98552,0.89014,0.45373,0.35635,0.35524,0.20472,1.37033,0.9474,0.86509,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,11199.7,1.43795,0.96922,0.88882,0.44548,0.35886,0.35566,0.20453,1.37021,0.94784,0.86511,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,11296.4,1.45594,0.98232,0.89171,0.44321,0.35963,0.35525,0.20464,1.37021,0.94775,0.86516,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,11392.9,1.44526,0.97203,0.88622,0.44431,0.35977,0.3544,0.20434,1.37028,0.94768,0.86514,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,11489.9,1.45454,0.98009,0.89029,0.44963,0.35638,0.35394,0.20443,1.36977,0.94818,0.86506,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,11587.4,1.4479,0.97524,0.88572,0.44861,0.3569,0.35352,0.20407,1.37015,0.9482,0.8651,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,11684.6,1.47432,0.98404,0.88978,0.44933,0.35694,0.35421,0.2045,1.36988,0.94771,0.86505,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,11781.6,1.44912,0.96927,0.88813,0.44735,0.35772,0.35465,0.20451,1.36989,0.94753,0.86498,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,11878.3,1.44466,0.97454,0.89041,0.44768,0.35649,0.35465,0.2048,1.37042,0.94724,0.86517,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,11975.1,1.45445,0.97677,0.88989,0.44564,0.35739,0.35522,0.20484,1.36997,0.94709,0.86503,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,12071.8,1.45154,0.97543,0.88816,0.44268,0.35811,0.35427,0.20494,1.37008,0.94696,0.86521,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,12168.7,1.44656,0.96924,0.88832,0.4468,0.35554,0.35419,0.20501,1.36959,0.94693,0.86507,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,12265.2,1.45421,0.97552,0.88938,0.44978,0.35469,0.35472,0.20515,1.36967,0.94614,0.86507,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,12362.4,1.45479,0.97345,0.88787,0.44895,0.35686,0.35521,0.20564,1.36886,0.94519,0.86496,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,12459.3,1.44746,0.96946,0.88707,0.44974,0.35748,0.35481,0.20517,1.36813,0.94479,0.86472,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,12556.4,1.46535,0.9672,0.88655,0.44911,0.35924,0.35469,0.20535,1.36742,0.94429,0.86433,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,12654.5,1.4462,0.96236,0.88522,0.45019,0.355,0.35505,0.20579,1.36696,0.94427,0.86424,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,12753.3,1.44554,0.9644,0.88783,0.45015,0.35568,0.35575,0.20592,1.36664,0.9438,0.86414,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,12851,1.44617,0.96287,0.88611,0.4496,0.35792,0.35662,0.20617,1.36625,0.94349,0.86399,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,12948.9,1.43623,0.96551,0.88867,0.45554,0.35622,0.35658,0.20643,1.36584,0.94333,0.86385,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,13046.4,1.4472,0.95612,0.88887,0.45747,0.35477,0.35674,0.20651,1.36552,0.94345,0.86393,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
