epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
34,4426.44,2.14826,1.49882,0.00277,0.41705,0.32222,0.31329,0.17286,1.98307,1.41904,0.00347,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,4554.62,2.16944,1.51051,0.00275,0.42012,0.31554,0.31198,0.17292,1.99057,1.41197,0.0035,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,4684.09,2.14554,1.50229,0.00275,0.41401,0.31948,0.31455,0.17511,1.95443,1.41283,0.0034,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,4812.36,2.18097,1.51634,0.00274,0.41513,0.31297,0.30936,0.17174,1.98348,1.41155,0.00346,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,4941.04,2.15515,1.50143,0.00274,0.41386,0.31851,0.31213,0.17449,1.96327,1.40864,0.00343,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,5069.19,2.15474,1.50002,0.00273,0.42369,0.30887,0.31251,0.17549,1.96422,1.40802,0.00343,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,5199.76,2.15133,1.48774,0.00274,0.41618,0.31999,0.31527,0.1755,1.96596,1.41302,0.00344,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,5325.67,2.14825,1.48432,0.00271,0.41993,0.32408,0.32137,0.17887,1.96247,1.4005,0.00344,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,5452,2.12979,1.47232,0.0027,0.41664,0.32444,0.31641,0.17535,1.95724,1.40265,0.00341,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,5578.79,2.14866,1.48075,0.0027,0.42908,0.31881,0.31977,0.18057,1.95554,1.40215,0.0034,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,5705.78,2.1354,1.47318,0.0027,0.433,0.31962,0.32234,0.18135,1.94867,1.39568,0.00341,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,5832.73,2.13338,1.47542,0.00272,0.4192,0.32664,0.32408,0.18339,1.95021,1.39191,0.0034,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,5958.99,2.12986,1.46994,0.0027,0.43281,0.31879,0.31879,0.17894,1.93915,1.39226,0.00338,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,6086.05,2.14206,1.46658,0.00267,0.443,0.3227,0.32723,0.18249,1.9507,1.38529,0.00339,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,6213.88,2.12682,1.45443,0.00269,0.42994,0.32279,0.32331,0.18148,1.95341,1.3927,0.00338,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,6340.53,2.13325,1.46905,0.00268,0.42047,0.32873,0.32351,0.18258,1.93313,1.38025,0.00336,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,6466.73,2.13925,1.46196,0.00267,0.42968,0.31719,0.32091,0.18208,1.93261,1.38639,0.00334,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,6593.52,2.13066,1.45999,0.0027,0.42283,0.32417,0.32507,0.18317,1.93607,1.38372,0.00335,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,6720.53,2.13267,1.46284,0.00269,0.4297,0.31977,0.32293,0.18192,1.93967,1.38,0.00337,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,6846.92,2.13444,1.45711,0.00268,0.41784,0.32787,0.32446,0.18274,1.93522,1.37861,0.00336,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,6974.04,2.12043,1.45174,0.00268,0.43363,0.33103,0.33048,0.18524,1.93786,1.36926,0.00336,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,7099.87,2.12283,1.45355,0.00268,0.43222,0.3294,0.32925,0.18469,1.93603,1.38502,0.00336,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,7226,2.1107,1.44368,0.00265,0.43873,0.32731,0.33018,0.18529,1.92906,1.37043,0.00334,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,7351.83,2.13179,1.45466,0.00268,0.42551,0.3289,0.32986,0.18674,1.92363,1.37432,0.00332,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,7477.91,2.12192,1.44473,0.00265,0.44867,0.32223,0.33297,0.18957,1.92708,1.36639,0.00332,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,7603.62,2.11639,1.453,0.00267,0.43203,0.32392,0.32766,0.18534,1.9259,1.36745,0.00333,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,7730.33,2.09751,1.43094,0.00267,0.42577,0.33266,0.32674,0.18575,1.92708,1.37442,0.00333,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,7856.48,2.09573,1.43175,0.00264,0.42505,0.32755,0.32963,0.18702,1.93289,1.37102,0.00334,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,7982.73,2.12492,1.45383,0.00266,0.44006,0.33092,0.33353,0.18936,1.91952,1.36927,0.00332,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,8109.32,2.10656,1.42962,0.00264,0.43247,0.32969,0.33352,0.1894,1.92028,1.36526,0.00331,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,8235.82,2.12448,1.4386,0.00266,0.43685,0.33529,0.33829,0.19102,1.9178,1.35717,0.00331,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,8362.13,2.10462,1.4312,0.00266,0.43806,0.33135,0.33176,0.18938,1.91511,1.36053,0.0033,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,8488.03,2.1133,1.42137,0.00263,0.43579,0.33417,0.33328,0.18984,1.91386,1.35845,0.00329,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,8613.46,2.09987,1.42542,0.00263,0.44974,0.32762,0.33523,0.19128,1.9186,1.36719,0.0033,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,8739.53,2.09723,1.41694,0.00264,0.43218,0.33355,0.33632,0.19108,1.91934,1.36094,0.0033,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,8865.5,2.10439,1.43336,0.00264,0.44269,0.33849,0.33801,0.19234,1.91358,1.35756,0.0033,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,8991.62,2.09018,1.41529,0.00266,0.44136,0.3352,0.33633,0.19076,1.91221,1.35889,0.0033,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,9118.31,2.1153,1.42759,0.00262,0.44357,0.33834,0.34091,0.19287,1.91122,1.35502,0.00329,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,9246.08,2.111,1.42011,0.00262,0.45189,0.33429,0.34059,0.19386,1.90516,1.35174,0.00328,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,9372.9,2.10833,1.41772,0.00264,0.43882,0.33239,0.33816,0.19207,1.90672,1.3525,0.00327,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,9499.59,2.08529,1.40699,0.00261,0.44362,0.33358,0.34002,0.19289,1.90886,1.35373,0.00329,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,9626.59,2.09917,1.4098,0.00262,0.44153,0.3338,0.33845,0.1914,1.91523,1.35472,0.00329,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,9752.51,2.08188,1.40908,0.0026,0.45419,0.33131,0.34048,0.19268,1.90965,1.34965,0.00329,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,9879.07,2.10398,1.41319,0.00259,0.45207,0.33403,0.34151,0.19441,1.90446,1.35219,0.00328,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,10005.2,2.08593,1.41017,0.00262,0.45214,0.33477,0.34008,0.19162,1.909,1.34901,0.00329,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,10131.5,2.10503,1.41824,0.00261,0.43429,0.33568,0.34001,0.19285,1.90833,1.35159,0.00328,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,10258.7,2.08413,1.39607,0.00258,0.46037,0.32978,0.34225,0.19421,1.90212,1.35017,0.00327,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,10385.2,2.08694,1.40522,0.00262,0.4504,0.33699,0.34156,0.19357,1.90216,1.35151,0.00327,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,10511.3,2.08643,1.41247,0.00258,0.44535,0.33628,0.33965,0.19448,1.89898,1.34912,0.00326,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,10636.9,2.08048,1.39659,0.00259,0.44487,0.33518,0.33937,0.19353,1.89887,1.35123,0.00326,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,10762.9,2.07322,1.39268,0.00256,0.44457,0.3362,0.34357,0.19651,1.89804,1.34444,0.00326,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,10889.4,2.08149,1.39945,0.00257,0.44284,0.33799,0.34449,0.19717,1.90089,1.34321,0.00326,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,11015.9,2.09178,1.39767,0.00257,0.45366,0.33556,0.34493,0.19778,1.89711,1.34457,0.00326,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,11141.8,2.06442,1.39137,0.00259,0.45548,0.33419,0.3427,0.19643,1.89745,1.34759,0.00326,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,11268.4,2.06712,1.38613,0.00259,0.45524,0.33522,0.34475,0.19767,1.89898,1.3433,0.00326,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,11394.7,2.07567,1.38316,0.00257,0.4543,0.34037,0.34599,0.198,1.89989,1.33865,0.00327,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,11521.4,2.08754,1.39745,0.00259,0.45732,0.33674,0.34688,0.19929,1.89845,1.33627,0.00326,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,11647.4,2.05484,1.38184,0.00258,0.45427,0.33796,0.34833,0.19928,1.89849,1.34037,0.00325,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,11774.1,2.0563,1.37328,0.00256,0.45721,0.33695,0.34913,0.19968,1.90097,1.34127,0.00326,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,11900.1,2.08962,1.37846,0.00255,0.45871,0.33808,0.34773,0.19826,1.89877,1.34078,0.00326,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,12039.5,2.05311,1.37268,0.00257,0.45294,0.34073,0.34965,0.20043,1.89516,1.33923,0.00325,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,12178.5,2.07949,1.38489,0.00258,0.44998,0.34126,0.34903,0.19983,1.89134,1.3393,0.00324,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,12314.1,2.05019,1.37367,0.00256,0.44941,0.33987,0.34799,0.19905,1.89136,1.33817,0.00324,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,12449.9,2.05821,1.37141,0.00256,0.46305,0.33896,0.34905,0.19942,1.89094,1.33555,0.00324,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,12588.4,2.05797,1.37125,0.00256,0.45423,0.34235,0.34813,0.1992,1.89057,1.33811,0.00324,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,12724.1,2.03892,1.36862,0.00255,0.4633,0.33792,0.34923,0.1997,1.89264,1.33617,0.00324,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,12857.2,2.06861,1.37776,0.00255,0.46083,0.3395,0.3481,0.19912,1.89011,1.33628,0.00324,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,12992.1,2.05698,1.36336,0.00256,0.46183,0.34132,0.34836,0.19905,1.89043,1.33547,0.00324,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,13128.5,2.06053,1.37391,0.00255,0.4571,0.3442,0.3497,0.19982,1.88949,1.33491,0.00324,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,13263.4,2.06335,1.37319,0.00256,0.45279,0.34064,0.34809,0.1994,1.88901,1.33436,0.00323,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,13399.3,2.05889,1.372,0.00255,0.45464,0.33727,0.34835,0.19989,1.8879,1.33683,0.00323,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,13534.7,2.0598,1.36869,0.00254,0.46158,0.33669,0.34804,0.2,1.88706,1.33679,0.00322,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,13669,2.04867,1.36152,0.00254,0.45862,0.33809,0.34694,0.19926,1.88854,1.33557,0.00323,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,13804.7,2.05143,1.35973,0.00255,0.45747,0.3395,0.34834,0.19993,1.88768,1.33554,0.00323,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,13940.5,2.06103,1.36536,0.00253,0.46002,0.33999,0.34847,0.20034,1.88637,1.33288,0.00322,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,14076.3,2.03049,1.34305,0.00253,0.46575,0.33867,0.34897,0.20055,1.88742,1.33132,0.00322,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,14213,2.05903,1.35684,0.00251,0.46054,0.3423,0.34902,0.20033,1.88915,1.33333,0.00322,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,14347.8,2.05463,1.34984,0.00251,0.45972,0.34172,0.34907,0.20019,1.88949,1.33298,0.00322,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,14484.7,2.03628,1.34779,0.00253,0.45454,0.34283,0.3482,0.20012,1.88816,1.33464,0.00322,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,14621.5,2.04356,1.34968,0.00252,0.4511,0.34708,0.34849,0.19967,1.88821,1.33329,0.00323,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,14758.3,2.03838,1.34492,0.00251,0.45481,0.34508,0.3478,0.19917,1.88861,1.3337,0.00323,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,14893.5,2.05269,1.35659,0.00252,0.45676,0.34408,0.34716,0.19905,1.88764,1.335,0.00323,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,15028.6,2.02241,1.34156,0.00251,0.4565,0.34274,0.34663,0.19879,1.88804,1.33544,0.00323,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,15163.1,2.0348,1.34245,0.00254,0.45251,0.34578,0.34758,0.19958,1.88795,1.33548,0.00323,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,15299.9,2.0229,1.33657,0.00247,0.4519,0.34553,0.34832,0.19986,1.88682,1.33385,0.00323,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,15435.4,2.02935,1.34227,0.00251,0.45113,0.34723,0.34896,0.20021,1.88856,1.33381,0.00323,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,15570.3,2.0319,1.34225,0.00247,0.45029,0.3479,0.34879,0.20017,1.88718,1.33486,0.00322,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,15705.6,2.05833,1.35289,0.00251,0.44943,0.34785,0.34945,0.2006,1.88709,1.33302,0.00322,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,15842.4,2.03815,1.33639,0.00249,0.44987,0.34801,0.34902,0.20045,1.88795,1.33388,0.00323,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,15975.8,2.02312,1.33713,0.00251,0.45832,0.34653,0.34988,0.20051,1.88675,1.33287,0.00323,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,16110.2,2.02674,1.335,0.0025,0.46108,0.34615,0.35083,0.2013,1.88683,1.33241,0.00323,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,16245.7,2.02546,1.33867,0.00249,0.47021,0.3436,0.35099,0.20108,1.88657,1.33259,0.00323,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,16381.3,2.02816,1.33753,0.00249,0.46164,0.34688,0.35084,0.20111,1.88533,1.33372,0.00323,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,16517,2.03964,1.34562,0.0025,0.4599,0.34762,0.35054,0.20097,1.88594,1.33296,0.00323,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,16652.9,2.04161,1.33858,0.00249,0.46015,0.34679,0.34998,0.20097,1.88507,1.33333,0.00323,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,16789,2.02815,1.33461,0.00248,0.46196,0.34609,0.35002,0.20089,1.88389,1.33423,0.00322,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,16925.1,2.04736,1.32569,0.00248,0.4568,0.34672,0.3495,0.20093,1.88434,1.33436,0.00322,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,17058.4,2.02641,1.32034,0.00245,0.45375,0.3485,0.34967,0.20087,1.88337,1.33391,0.00322,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,17193.2,2.02478,1.32846,0.00248,0.45721,0.34621,0.34938,0.2008,1.88244,1.33438,0.00322,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,17328.6,2.02996,1.33154,0.00247,0.45229,0.34971,0.34979,0.20074,1.88318,1.33385,0.00322,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,17463.8,2.01568,1.33155,0.00249,0.45308,0.34896,0.35025,0.20112,1.88236,1.33345,0.00322,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,17599,2.02268,1.31607,0.00248,0.45347,0.34897,0.3498,0.20083,1.88204,1.33298,0.00322,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
