epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
135,14065.8,1.46603,0.98619,0.88965,0.45444,0.33508,0.33848,0.1943,1.4394,1.01889,0.89364,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,14168.4,1.47101,0.99153,0.88937,0.45332,0.33547,0.3386,0.19418,1.43964,1.01946,0.8936,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,14270.3,1.45955,0.98199,0.88874,0.45349,0.33504,0.33855,0.19411,1.43924,1.01859,0.89351,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,14372.6,1.46434,0.98756,0.89063,0.44894,0.33756,0.33915,0.19433,1.43927,1.01829,0.89351,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,14474.6,1.46159,0.98592,0.88891,0.44846,0.33755,0.3385,0.19415,1.43907,1.01827,0.89341,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,14577.5,1.46853,0.98516,0.88891,0.44495,0.33849,0.339,0.19416,1.43884,1.01807,0.89336,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,14678.9,1.46174,0.98336,0.88878,0.44617,0.33763,0.33901,0.19429,1.43837,1.01778,0.89339,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,14779.9,1.45629,0.98151,0.88969,0.44465,0.3382,0.33941,0.19463,1.43806,1.01822,0.89332,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,14881.8,1.46307,0.98168,0.88812,0.44574,0.33661,0.34018,0.19456,1.43844,1.01812,0.89329,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,14984.5,1.45931,0.97861,0.88992,0.44389,0.33799,0.34026,0.19458,1.43797,1.0181,0.89311,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,15086.8,1.45772,0.97795,0.88795,0.44228,0.33902,0.34003,0.19461,1.43796,1.01817,0.89304,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,15188.7,1.46282,0.98125,0.8875,0.4404,0.33978,0.3395,0.19402,1.4381,1.01795,0.89297,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,15291.7,1.45029,0.9705,0.88774,0.44046,0.34027,0.33928,0.19405,1.43813,1.01821,0.89297,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,15394,1.45273,0.97281,0.88679,0.43708,0.34165,0.33897,0.19385,1.43842,1.01818,0.893,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,15496.1,1.45538,0.97375,0.88786,0.43697,0.34129,0.33973,0.19402,1.43813,1.01798,0.89298,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,15598.2,1.45932,0.9734,0.88624,0.43984,0.34088,0.33974,0.19416,1.43836,1.01794,0.89309,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,15701.5,1.45366,0.96914,0.88513,0.43833,0.34194,0.33954,0.19431,1.43834,1.01788,0.89312,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,15804.1,1.44988,0.96623,0.88631,0.43941,0.34277,0.33973,0.19419,1.4382,1.01758,0.89317,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,15907.3,1.45592,0.97136,0.88624,0.44028,0.34187,0.33947,0.19414,1.43829,1.01756,0.89313,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,16009.4,1.44977,0.97121,0.88786,0.44099,0.34128,0.33971,0.19444,1.43842,1.01763,0.89319,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,16111.1,1.45021,0.97015,0.88625,0.43713,0.3429,0.33961,0.19434,1.43823,1.01733,0.89329,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,16212.8,1.4455,0.96236,0.88573,0.43608,0.34233,0.33903,0.1941,1.43796,1.01765,0.89315,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,16314.1,1.44309,0.96459,0.88713,0.43593,0.34193,0.33906,0.19403,1.43789,1.01747,0.89316,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,16416.3,1.45654,0.97269,0.88623,0.43788,0.34086,0.33911,0.19402,1.43773,1.0176,0.89309,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,16517.9,1.44874,0.96684,0.88622,0.43675,0.34216,0.3393,0.19404,1.43771,1.01744,0.89303,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,16620.6,1.45161,0.96547,0.88513,0.43802,0.34305,0.33981,0.19394,1.4375,1.01765,0.89285,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,16722.5,1.43928,0.95429,0.88518,0.43633,0.34233,0.33949,0.19391,1.43706,1.01769,0.89282,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,16824.1,1.43816,0.9617,0.88468,0.43676,0.34222,0.33957,0.19395,1.4369,1.01723,0.89287,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,16928.9,1.43953,0.95607,0.88577,0.43511,0.34269,0.33942,0.19379,1.43718,1.0171,0.89287,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,17033.1,1.44326,0.96037,0.88378,0.43349,0.34351,0.33953,0.19395,1.43708,1.0168,0.89292,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,17136.7,1.4397,0.9547,0.88444,0.43514,0.34303,0.33967,0.19398,1.43679,1.01726,0.89296,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,17240.9,1.44465,0.9569,0.8833,0.4359,0.34329,0.33937,0.19393,1.4366,1.01731,0.89282,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,17343.9,1.44252,0.95773,0.88472,0.43199,0.3444,0.33975,0.19422,1.43655,1.01682,0.89274,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,17446.6,1.43969,0.95511,0.88515,0.42985,0.34534,0.33951,0.19428,1.43627,1.01684,0.89277,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,17548.8,1.434,0.95096,0.88333,0.43166,0.344,0.3395,0.19432,1.43632,1.01672,0.89275,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,17652,1.44222,0.94996,0.88211,0.43276,0.34406,0.33985,0.19434,1.43617,1.01675,0.89265,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,17754.3,1.43023,0.94745,0.88269,0.43383,0.34398,0.34001,0.19435,1.43581,1.0165,0.89266,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,17857.3,1.44017,0.95346,0.88192,0.43547,0.34338,0.34012,0.19448,1.43567,1.01652,0.8926,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,17959.1,1.42996,0.94873,0.88441,0.43307,0.34368,0.33998,0.19441,1.43562,1.01634,0.8925,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,18061.9,1.44213,0.94963,0.88366,0.43528,0.34268,0.34015,0.19445,1.43511,1.0162,0.89248,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,18164.5,1.43095,0.94477,0.88341,0.43374,0.34333,0.34032,0.19465,1.43535,1.01622,0.89238,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,18267.6,1.42719,0.9393,0.8818,0.43214,0.34416,0.34029,0.19466,1.43495,1.01618,0.89232,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,18372.7,1.43696,0.94898,0.88164,0.43307,0.34467,0.34045,0.19468,1.4351,1.01639,0.89237,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,18477.1,1.42264,0.93939,0.88154,0.43344,0.34466,0.34039,0.19468,1.435,1.01621,0.89233,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,18582.1,1.43645,0.94464,0.88288,0.43332,0.34415,0.34035,0.19471,1.43498,1.01618,0.89227,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,18685.4,1.42618,0.93982,0.88114,0.43091,0.34661,0.34045,0.1948,1.43473,1.01612,0.89224,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,18788.6,1.43025,0.94222,0.88311,0.43189,0.34672,0.34059,0.19484,1.4348,1.01587,0.89221,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,18890.7,1.42558,0.93923,0.88298,0.43095,0.34572,0.34049,0.19488,1.43465,1.01603,0.89212,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,18993.3,1.42537,0.94009,0.88148,0.43116,0.34571,0.34038,0.19479,1.4348,1.01624,0.8922,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,19096.3,1.4225,0.93542,0.88206,0.431,0.34566,0.34037,0.19474,1.43474,1.01603,0.89213,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,19198.9,1.43226,0.93736,0.88104,0.4316,0.34527,0.34039,0.19464,1.43473,1.01602,0.89208,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,19303,1.42904,0.93925,0.88021,0.43041,0.34547,0.34048,0.19471,1.43471,1.01619,0.89202,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,19405.9,1.42324,0.93719,0.88107,0.43062,0.34607,0.34041,0.19461,1.43499,1.01628,0.89206,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,19508.9,1.42474,0.9356,0.881,0.43004,0.34692,0.34061,0.19476,1.43496,1.01633,0.89214,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,19611.3,1.42613,0.93769,0.87996,0.43062,0.34556,0.34045,0.19473,1.43496,1.01644,0.8921,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,19713.9,1.42815,0.93803,0.88195,0.43262,0.34398,0.34049,0.19472,1.43511,1.01659,0.89215,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,19811.8,1.38094,0.91341,0.88433,0.43226,0.34509,0.34051,0.19478,1.43512,1.01672,0.89217,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,19908.1,1.36249,0.88849,0.88108,0.43203,0.34512,0.34026,0.19467,1.43529,1.01656,0.8922,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,20005.1,1.36312,0.88812,0.87995,0.43164,0.34472,0.34042,0.19465,1.43555,1.0167,0.89219,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,20101.2,1.35895,0.8847,0.88019,0.43329,0.34379,0.34021,0.19476,1.43545,1.01703,0.89216,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,20196.7,1.36439,0.88586,0.88058,0.43391,0.34459,0.34031,0.1946,1.43562,1.01702,0.89221,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,20293.3,1.35632,0.87983,0.87974,0.43325,0.34459,0.34001,0.19451,1.43585,1.01731,0.89225,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,20389.1,1.35989,0.88139,0.88003,0.43267,0.34473,0.34007,0.19451,1.4358,1.01696,0.8922,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,20490,1.35277,0.87753,0.87964,0.4326,0.34555,0.34021,0.19449,1.43577,1.01714,0.89223,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,20586.8,1.34906,0.87324,0.87896,0.4353,0.34422,0.34022,0.19451,1.43586,1.0172,0.8922,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,20682.6,1.35231,0.87471,0.87886,0.43527,0.34406,0.34009,0.19428,1.43592,1.01742,0.89228,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
